,x,y,t,vitesse_v,angle_v,cap,twa,polaire
27,-68.0793725658208,-42.61345020508382,1592508958.1702485,12.86907627015799,227.45868550639779,92.2087395652199,135.24994594117788,18.872247541461427
28,-67.64938284112631,-42.59686598076472,1592512558.1702485,12.655383716417642,234.66727099028373,20.001256884892257,145.33398589460853,16.55357017401342
29,-67.54573518619776,-42.88161613644293,1592516158.1702485,12.448911159347078,233.77305285016405,28.871242233007763,155.0981893828437,14.507927809894124
30,-67.41103012104301,-43.125923681786304,1592519758.1702485,12.545980496977789,230.46362875721718,97.33324669788624,133.13038205933094,18.83927572214586
31,-66.97659376129522,-43.070014856719986,1592523358.1702485,11.99471920535649,231.88476978843698,98.82621796607162,133.05855182236536,18.159764989387835
32,-66.55864520866177,-43.00511715603528,1592526958.1702485,12.27962402504409,231.9650567131691,98.83541048396359,133.12964622920552,18.50400033885099
33,-66.13339735838845,-42.939016170615766,1592530558.1702485,12.381710259516481,232.12510404336837,95.13640013635938,136.98870390700898,17.95848691866127
34,-65.72051145174319,-42.90190267346148,1592534158.1702485,12.196903747356036,232.70454877600545,99.59879099273638,133.10575778326907,18.404222702197305
35,-65.29985776971235,-42.83076355890052,1592537758.1702485,12.473214010415695,237.2068269755379,102.63741175043083,134.56941522510706,18.488087793374802
36,-64.88094996160972,-42.736839331992535,1592541358.1702485,13.162413091709656,241.58935841483347,94.414295464362,147.17506295047147,16.71444678225799
37,-64.49707342007979,-42.70720529467359,1592544958.1702485,13.900841610142363,243.42681604126633,86.32156044581188,157.10525559545445,15.462001350701092
38,-64.15334470670253,-42.72930335034504,1592548558.1702485,14.069807311061206,247.18749909695535,35.898522106327675,148.71102300937233,17.335961342464014
39,-63.94900548989805,-43.01160223695863,1592552158.1702485,14.719949387930534,252.19652561304116,38.29377408616034,146.09724847311918,18.638527331233885
40,-63.71225861667677,-43.31144275382281,1592555758.1702485,15.301891542716922,253.18631820814565,57.68565944508066,164.499341236935,15.509633332298574
41,-63.418077543272986,-43.49751938130067,1592559358.1702485,15.627345069027074,252.02667868735358,41.83603497946075,149.80935629210717,18.730971083064993
42,-63.14991737176036,-43.79706085476522,1592562958.1702485,16.03879486495292,250.18976663637875,104.71967566034022,145.47009097603853,20.44632273455708
43,-62.666378995772384,-43.670029442664024,1592566558.1702485,15.618141283213538,251.5440033698517,36.319127839072166,144.77512446922046,20.129457958758408
44,-62.42622229012483,-43.99673452672284,1592570158.1702485,16.24549816013037,248.86903955623887,97.96023629674994,150.90880325948893,19.09469454444396
45,-61.97259916955071,-43.93330295952331,1592573758.1702485,16.596918605845264,245.3215247676435,95.77923738535372,149.54228738228977,19.834744484021705
46,-61.503636041880334,-43.8858391102112,1592577358.1702485,17.292221768797507,241.366155417277,98.7096731772981,142.6564822399789,22.487320972573077
47,-60.975333347437974,-43.80490615431426,1592580958.1702485,17.62698762363727,241.12299549781375,93.61289675724419,147.51009874056956,21.4596296315343
48,-60.4734732236615,-43.77321837873482,1592584558.1702485,17.28765803883891,245.07032484992746,100.20595391102108,144.86437093890638,21.81889067598359
49,-59.95924904780148,-43.68063967914204,1592588158.1702485,16.901597732265152,249.28085816219382,30.41034671162032,141.1294885494265,22.636965364425055
50,-59.74600754407406,-44.0439506881755,1592591758.1702485,16.952113184503677,248.0633250141858,31.774062505558163,143.71073749137236,21.863911876460868
51,-59.52459503996179,-44.401413723941104,1592595358.1702485,16.499763948283995,245.64771983563486,101.57780168659627,144.06991814903859,21.336588195755116
52,-59.01480629000205,-44.296974937212134,1592598958.1702485,16.14191611100197,243.50179065051069,53.45564769714491,169.95385704663423,15.29469967656226
53,-58.74129569887498,-44.4996899661595,1592602558.1702485,14.595718621859184,245.3482686978043,42.317404814206725,156.96913611640244,16.136722502311304
54,-58.510397727094066,-44.753288722211174,1592606158.1702485,12.983813752805624,245.8298203600509,42.44203881417582,156.61221845412493,14.716686135066107
55,-58.29900465927698,-44.98445282354489,1592609758.1702485,12.167375443677741,242.2757538955516,27.229989248609343,144.95423535305775,16.14030896086991
56,-58.15735121727714,-45.25972611726202,1592613358.1702485,9.898368648515966,234.0414244861155,16.802863464270445,142.76143897815496,14.493282860765222
57,-58.08179767917332,-45.50992631667377,1592616958.1702485,8.300953217309784,225.93265190992287,11.340093591289133,145.40744168136627,12.175573754148969
58,-58.039022284208485,-45.723219375163666,1592620558.1702485,7.611899994547464,219.37804263896643,83.69031267152229,135.68772996744414,13.255583485156684
59,-57.73638560055903,-45.75668256925512,1592624158.1702485,6.917200874086868,214.55127832567797,21.00891771336086,166.4576393876829,7.662769514096642
60,-57.68731547812035,-45.88445516385451,1592627758.1702485,5.28082012459716,209.91373454071723,14.214284970736458,164.30055043001923,5.942644529850956
61,-57.66199394744297,-45.98442006995583,1592631358.1702485,3.731707587695731,204.84471068929452,84.42244575060829,120.42226493868623,8.745921792104077
62,-57.459851268252024,-46.00416038483219,1592634958.1702485,3.0800925462394075,152.89905288099976,78.01064378215744,74.88840909884232,8.167752612959374
63,-57.26795019496563,-46.04491295869785,1592638558.1702485,6.642529476748382,112.63593487911393,68.95613249944148,43.679802379672424,11.440131523614568
64,-57.00988970400658,-46.144199859829456,1592642158.1702485,11.914226867770342,102.13070550492591,15.6716502504961,86.45905525442981,17.85398925138309
65,-56.92593999486756,-46.4434287308575,1592645758.1702485,14.489965118977544,98.18082764374037,38.81424847370954,59.36657917003083,16.669103476137046
66,-56.72084792846653,-46.69838195681379,1592649358.1702485,14.420257121870257,96.84059770955838,65.17454148907211,31.66605622048627,10.28530084726312
67,-56.430088209748746,-46.83288861884284,1592652958.1702485,13.126130933994146,97.32854395545587,66.04546173742324,31.283082218032632,9.93027804962133
68,-56.141372676442515,-46.961158658812295,1592656558.1702485,11.745468558288577,102.5957994823803,67.7022622936667,34.893537188713594,11.171689210664727
69,-55.84673477258988,-47.0819848794966,1592660158.1702485,10.492344985030698,109.03795343900669,63.676557298291584,45.3613961407151,13.447738687330672
70,-55.559802492240145,-47.22394175012965,1592663758.1702485,9.201534970399244,110.8498509940147,53.934794843060274,56.915056150954456,13.885389158365836
71,-55.31416140408024,-47.402837916143504,1592667358.1702485,8.157888694349674,117.52518416905565,77.59703624966909,39.92814791938656,12.037372555679815
72,-55.01315785617537,-47.4690341612035,1592670958.1702485,7.824971361821548,125.3379053716213,83.2026978887958,42.135207482825535,12.218987902437096
73,-54.70521462508431,-47.50573946214203,1592674558.1702485,7.86247684344983,133.09847162883466,56.88204019355868,76.21643143527598,14.87231202172497
74,-54.42597986389497,-47.687895062963406,1592678158.1702485,7.081577616281637,133.78251801724824,74.05307320964903,59.72944480759918,13.283348340821167
75,-54.1123639835962,-47.77750866382526,1592681758.1702485,6.534852079519313,124.45541197887368,72.60088538478163,51.85452659409202,12.262363854969204
76,-53.81843690119632,-47.869614839968655,1592685358.1702485,7.062932621641062,120.30282768034536,55.214051553975935,65.08877612636945,13.683946836353044
77,-53.56983628387395,-48.04230636644527,1592688958.1702485,7.604767834561454,126.6152522409271,31.144713481025462,95.47053875990161,15.39545934307245
78,-53.42779187867741,-48.277361131118866,1592692558.1702485,8.189171885099448,142.95204482334933,71.26809509602214,71.68394972732722,14.507220814461887
79,-53.08051427944227,-48.39512368945219,1592696158.1702485,10.683333147160019,157.61445455376145,73.53088062032873,84.08357393343272,16.801565897163925
80,-52.67911891539485,-48.51378712903065,1592699758.1702485,11.427284666750277,169.25922946907593,82.66266879324098,86.59656067583495,17.549946550155525
81,-52.236424932148175,-48.57079073245479,1592703358.1702485,11.589515678926903,178.7321118580754,84.68705637374245,94.04505548433292,18.22449898540343
82,-51.77950585377647,-48.613281946362434,1592706958.1702485,12.090073570367224,183.7043530402771,79.26535672198355,104.43899631829356,18.869416175625517
83,-51.32175851357524,-48.70006089055545,1592710558.1702485,11.608017817470973,189.6136666275084,88.01897576306351,101.59469086444489,18.442325729325756
84,-50.856271723925886,-48.716161696863054,1592714158.1702485,10.868978941080352,195.10943342510717,90.65982756088636,104.44960586422081,17.917279052853186
85,-50.40371139907078,-48.71094970778858,1592717758.1702485,10.886817986086967,200.37380126561084,1.5152779090966533,161.14147664348582,12.012435370597187
86,-50.39839591929707,-48.911892088010866,1592721358.1702485,12.14269674697381,208.5301792184004,86.04848610299194,122.48169311540846,18.805676449954213
87,-49.922015737814405,-48.944798755042214,1592724958.1702485,12.171782254718648,213.93001577735623,77.95362585338574,135.9763899239705,17.865563566450717
88,-49.516652784719156,-49.03130428630531,1592728558.1702485,12.288661216121664,216.27473306436426,78.66520786324298,137.60952520112127,17.741566652657635
89,-49.11241783556865,-49.11233369826174,1592732158.1702485,12.310184770152205,216.2437696763308,90.0,126.2437696763308,19.11188066368641
